Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/tools.descartes.teastore.webui/product?id=176,2,0,1045.6306250125635,1315.8161670144182,1045.6306250125635,1586.0017090162728,107425.0,0.0551093714945297,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/tools.descartes.teastore.webui/product?id=177,3,0,950.0,1180.6963336712215,784.8705420037732,1806.0341670061462,102491.0,0.08266405724179456,0.0,950,950,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/tools.descartes.teastore.webui/product?id=179,2,0,1200.0,1490.51772900566,1183.2688330032397,1797.7666250080802,104009.0,0.0551093714945297,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/tools.descartes.teastore.webui/product?id=18,1,0,462.9297920037061,462.9297920037061,462.9297920037061,462.9297920037061,107410.0,0.02755468574726485,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/tools.descartes.teastore.webui/product?id=180,1,0,1338.530917011667,1338.530917011667,1338.530917011667,1338.530917011667,102270.0,0.02755468574726485,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=181,4,0,1300.0,1359.6780104999198,848.268542002188,1898.480333009502,106218.0,0.1102187429890594,0.0,1400,1400,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=182,2,0,590.0,789.1184585023439,586.3531249924563,991.8837920122314,104703.0,0.0551093714945297,0.0,990,990,990,990,990,990,990,990,990,990,990
GET,/tools.descartes.teastore.webui/product?id=183,1,0,1213.6608749860898,1213.6608749860898,1213.6608749860898,1213.6608749860898,105262.0,0.02755468574726485,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=185,1,0,575.3887500031851,575.3887500031851,575.3887500031851,575.3887500031851,104459.0,0.02755468574726485,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/tools.descartes.teastore.webui/product?id=186,3,0,1075.9655000001658,985.9299719973933,824.3415000033565,1075.9655000001658,102619.0,0.08266405724179456,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=189,3,0,1700.0,1539.7294726669013,984.7469170053955,1918.5797089885455,104379.0,0.08266405724179456,0.0,1700,1700,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=19,5,0,1200.0,1086.1779083905276,271.82833399274386,1577.3690839996561,105392.0,0.13777342873632425,0.0,1200,1400,1400,1600,1600,1600,1600,1600,1600,1600,1600
GET,/tools.descartes.teastore.webui/product?id=191,1,0,1996.9861670106184,1996.9861670106184,1996.9861670106184,1996.9861670106184,103468.0,0.02755468574726485,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/tools.descartes.teastore.webui/product?id=192,2,0,1400.0,1401.6543955076486,1355.7524160132743,1447.5563750020228,104793.0,0.0551093714945297,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=193,1,0,818.8899170199875,818.8899170199875,818.8899170199875,818.8899170199875,106259.0,0.02755468574726485,0.0,820,820,820,820,820,820,820,820,820,820,820
GET,/tools.descartes.teastore.webui/product?id=194,2,0,234.77179202018306,928.322271007346,234.77179202018306,1621.872749994509,106259.0,0.0551093714945297,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/tools.descartes.teastore.webui/product?id=195,2,0,374.0732919832226,821.7982289934298,374.0732919832226,1269.523166003637,103601.0,0.0551093714945297,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=197,2,0,380.0,781.3464164937614,378.73895798111334,1183.9538750064094,104707.0,0.0551093714945297,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=198,2,0,1034.7772920213174,1508.0420625163242,1034.7772920213174,1981.306833011331,103416.0,0.0551093714945297,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/tools.descartes.teastore.webui/product?id=20,1,0,1305.8715839870274,1305.8715839870274,1305.8715839870274,1305.8715839870274,104973.0,0.02755468574726485,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=201,2,0,1228.6651659815107,1348.8275624840753,1228.6651659815107,1468.98995898664,105391.0,0.0551093714945297,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/tools.descartes.teastore.webui/product?id=202,2,0,1317.0142080052756,1372.477354001603,1317.0142080052756,1427.9404999979306,102454.0,0.0551093714945297,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=203,1,0,1435.037832998205,1435.037832998205,1435.037832998205,1435.037832998205,103064.0,0.02755468574726485,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=204,2,0,340.593250002712,859.4641874951776,340.593250002712,1378.3351249876432,103746.0,0.0551093714945297,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=206,1,0,1233.0843330128118,1233.0843330128118,1233.0843330128118,1233.0843330128118,104908.0,0.02755468574726485,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=208,2,0,1337.5754580192734,1389.8541040107375,1337.5754580192734,1442.1327500022016,152749.0,0.0551093714945297,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=21,2,0,580.0,1324.514021500363,576.669583999319,2072.358459001407,106739.0,0.0551093714945297,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/tools.descartes.teastore.webui/product?id=212,1,0,594.4903749914374,594.4903749914374,594.4903749914374,594.4903749914374,152457.0,0.02755468574726485,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/tools.descartes.teastore.webui/product?id=215,2,0,440.0,1451.455520989839,436.5598750009667,2466.3511669787113,151958.0,0.0551093714945297,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/tools.descartes.teastore.webui/product?id=216,2,0,1100.0,1538.1721034937073,1086.6722909850068,1989.6719160024077,154651.0,0.0551093714945297,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/tools.descartes.teastore.webui/product?id=217,2,0,1613.455792015884,1988.1432085094275,1613.455792015884,2362.830625002971,150535.0,0.0551093714945297,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/tools.descartes.teastore.webui/product?id=218,1,0,554.500124999322,554.500124999322,554.500124999322,554.500124999322,152204.0,0.02755468574726485,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/tools.descartes.teastore.webui/product?id=219,2,0,1222.0802080119029,1445.5539790069452,1222.0802080119029,1669.0277500019874,150641.0,0.0551093714945297,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/tools.descartes.teastore.webui/product?id=220,3,0,960.0,889.643458329374,300.95762497512624,1408.7314170028549,154492.0,0.08266405724179456,0.0,960,960,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=223,1,0,1684.3599590065423,1684.3599590065423,1684.3599590065423,1684.3599590065423,155973.0,0.02755468574726485,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/tools.descartes.teastore.webui/product?id=224,3,0,1700.0,1782.4617776689895,1486.3486670074053,2186.9923749763984,156592.0,0.08266405724179456,0.0,1700,1700,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/tools.descartes.teastore.webui/product?id=225,2,0,1120.5941660155077,1458.0656875186833,1120.5941660155077,1795.5372090218589,152475.0,0.0551093714945297,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/tools.descartes.teastore.webui/product?id=226,1,0,1302.5380420149304,1302.5380420149304,1302.5380420149304,1302.5380420149304,153653.0,0.02755468574726485,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=227,2,0,1320.0049589795526,2087.4305209872546,1320.0049589795526,2854.8560829949565,153660.0,0.0551093714945297,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/tools.descartes.teastore.webui/product?id=229,2,0,400.0,971.78191698913,399.6187500015367,1543.9450839767233,152729.0,0.0551093714945297,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/tools.descartes.teastore.webui/product?id=23,1,0,1193.5670000093523,1193.5670000093523,1193.5670000093523,1193.5670000093523,107378.0,0.02755468574726485,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=230,1,0,1066.340666002361,1066.340666002361,1066.340666002361,1066.340666002361,154615.0,0.02755468574726485,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=233,2,0,1627.0925840071868,1745.23854200379,1627.0925840071868,1863.384500000393,154697.0,0.0551093714945297,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=234,2,0,520.0,779.2401044862345,516.6101249924395,1041.8700839800294,153568.0,0.0551093714945297,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/tools.descartes.teastore.webui/product?id=239,1,0,971.204959001625,971.204959001625,971.204959001625,971.204959001625,152023.0,0.02755468574726485,0.0,970,970,970,970,970,970,970,970,970,970,970
GET,/tools.descartes.teastore.webui/product?id=24,1,0,877.5354589743074,877.5354589743074,877.5354589743074,877.5354589743074,104902.0,0.02755468574726485,0.0,880,880,880,880,880,880,880,880,880,880,880
GET,/tools.descartes.teastore.webui/product?id=240,2,0,1500.0,1501.7416249902453,1494.6889579878189,1508.7942919926718,151521.0,0.0551093714945297,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/tools.descartes.teastore.webui/product?id=242,4,0,1700.0,1829.2716457581264,1408.4089169919025,2117.382416006876,153259.0,0.1102187429890594,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/tools.descartes.teastore.webui/product?id=243,1,0,2576.444458012702,2576.444458012702,2576.444458012702,2576.444458012702,153209.0,0.02755468574726485,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/tools.descartes.teastore.webui/product?id=246,2,0,1200.0,1365.6010620179586,1162.507416011067,1568.6947080248501,154116.0,0.0551093714945297,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/tools.descartes.teastore.webui/product?id=247,2,0,481.956417002948,982.4225209886208,481.956417002948,1482.8886249742936,153640.0,0.0551093714945297,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/tools.descartes.teastore.webui/product?id=248,2,0,1200.0,1290.017709005042,1197.1803340129554,1382.8550839971285,153624.0,0.0551093714945297,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=25,2,0,950.0,1474.6631250018254,949.24474999425,2000.0815000094008,104966.0,0.0551093714945297,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/tools.descartes.teastore.webui/product?id=250,1,0,982.5774579949211,982.5774579949211,982.5774579949211,982.5774579949211,153277.0,0.02755468574726485,0.0,980,980,980,980,980,980,980,980,980,980,980
GET,/tools.descartes.teastore.webui/product?id=252,1,0,1711.221666977508,1711.221666977508,1711.221666977508,1711.221666977508,154055.0,0.02755468574726485,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/tools.descartes.teastore.webui/product?id=253,2,0,192.86083299084567,673.7263329850975,192.86083299084567,1154.5918329793494,153144.0,0.0551093714945297,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=254,1,0,1184.8259580146987,1184.8259580146987,1184.8259580146987,1184.8259580146987,154598.0,0.02755468574726485,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=255,2,0,1800.0,1810.0651249988005,1775.7794999924954,1844.3507500051055,154411.0,0.0551093714945297,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/tools.descartes.teastore.webui/product?id=256,1,0,1247.3531250143424,1247.3531250143424,1247.3531250143424,1247.3531250143424,153092.0,0.02755468574726485,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=257,1,0,1435.9943339950405,1435.9943339950405,1435.9943339950405,1435.9943339950405,151293.0,0.02755468574726485,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=26,1,0,927.5448329863138,927.5448329863138,927.5448329863138,927.5448329863138,103957.0,0.02755468574726485,0.0,930,930,930,930,930,930,930,930,930,930,930
GET,/tools.descartes.teastore.webui/product?id=260,1,0,1218.8670000177808,1218.8670000177808,1218.8670000177808,1218.8670000177808,152837.0,0.02755468574726485,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=261,3,0,1600.0,1356.6542363356955,707.3314590088557,1741.2741250009276,152854.0,0.08266405724179456,0.0,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/tools.descartes.teastore.webui/product?id=262,3,0,1700.0,1830.8885553269647,1584.82333298889,2229.8079160100315,152708.0,0.08266405724179456,0.0,1700,1700,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/tools.descartes.teastore.webui/product?id=263,4,0,1500.0,1707.1811979985796,1468.9281249884516,2292.103624989977,154590.0,0.1102187429890594,0.0,1600,1600,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/tools.descartes.teastore.webui/product?id=265,1,0,1144.1312500101048,1144.1312500101048,1144.1312500101048,1144.1312500101048,153966.0,0.02755468574726485,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=267,2,0,1200.0,1493.014250008855,1165.4344170237891,1820.594082993921,150575.0,0.0551093714945297,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/tools.descartes.teastore.webui/product?id=268,1,0,1924.5043749979232,1924.5043749979232,1924.5043749979232,1924.5043749979232,153297.0,0.02755468574726485,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=269,1,0,1067.8320839942899,1067.8320839942899,1067.8320839942899,1067.8320839942899,150099.0,0.02755468574726485,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=270,2,0,873.9783750206698,1078.7988540105289,873.9783750206698,1283.619333000388,150860.0,0.0551093714945297,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=273,1,0,1803.1066250114236,1803.1066250114236,1803.1066250114236,1803.1066250114236,154019.0,0.02755468574726485,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/tools.descartes.teastore.webui/product?id=274,1,0,1257.818625017535,1257.818625017535,1257.818625017535,1257.818625017535,156553.0,0.02755468574726485,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=276,2,0,652.3669169982895,954.5005420077359,652.3669169982895,1256.6341670171823,154020.0,0.0551093714945297,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=277,1,0,506.3280829926953,506.3280829926953,506.3280829926953,506.3280829926953,152234.0,0.02755468574726485,0.0,510,510,510,510,510,510,510,510,510,510,510
GET,/tools.descartes.teastore.webui/product?id=278,2,0,1233.6121249827556,1241.604583497974,1233.6121249827556,1249.5970420131925,152669.0,0.0551093714945297,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=279,1,0,1024.8062089958694,1024.8062089958694,1024.8062089958694,1024.8062089958694,150305.0,0.02755468574726485,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/tools.descartes.teastore.webui/product?id=28,3,0,1100.0,1354.5775416617591,1058.2998749741819,1873.3865829999559,106718.0,0.08266405724179456,0.0,1100,1100,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=280,2,0,1300.0,1440.7419994968222,1287.059833004605,1594.4241659890395,151962.0,0.0551093714945297,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/tools.descartes.teastore.webui/product?id=283,1,0,1404.4310419994872,1404.4310419994872,1404.4310419994872,1404.4310419994872,152084.0,0.02755468574726485,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=286,2,0,1200.0,1769.4404375070008,1171.2663329963107,2367.614542017691,152926.0,0.0551093714945297,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/tools.descartes.teastore.webui/product?id=288,1,0,1924.3434999953024,1924.3434999953024,1924.3434999953024,1924.3434999953024,151589.0,0.02755468574726485,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=289,1,0,890.2616660052445,890.2616660052445,890.2616660052445,890.2616660052445,154401.0,0.02755468574726485,0.0,890,890,890,890,890,890,890,890,890,890,890
GET,/tools.descartes.teastore.webui/product?id=290,4,0,1300.0,1318.0050622468116,314.3700000073295,1922.654041001806,155089.0,0.1102187429890594,0.0,1700,1700,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=291,2,0,370.91508400044404,601.1922295001568,370.91508400044404,831.4693749998696,151895.0,0.0551093714945297,0.0,830,830,830,830,830,830,830,830,830,830,830
GET,/tools.descartes.teastore.webui/product?id=292,2,0,1100.0,1454.9934374954319,1052.4586669926066,1857.5282079982571,153585.0,0.0551093714945297,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=293,1,0,545.1012089906726,545.1012089906726,545.1012089906726,545.1012089906726,150893.0,0.02755468574726485,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/tools.descartes.teastore.webui/product?id=294,1,0,1143.9303749939427,1143.9303749939427,1143.9303749939427,1143.9303749939427,154311.0,0.02755468574726485,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=298,2,0,1700.0,1876.47306251165,1650.4147080122493,2102.5314170110505,152907.0,0.0551093714945297,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/tools.descartes.teastore.webui/product?id=30,1,0,1782.043082988821,1782.043082988821,1782.043082988821,1782.043082988821,104562.0,0.02755468574726485,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/tools.descartes.teastore.webui/product?id=303,1,0,852.7281669958029,852.7281669958029,852.7281669958029,852.7281669958029,153417.0,0.02755468574726485,0.0,850,850,850,850,850,850,850,850,850,850,850
GET,/tools.descartes.teastore.webui/product?id=304,4,0,1500.0,1781.1561352500576,1005.1599579746835,2533.116875012638,150904.0,0.1102187429890594,0.0,2000,2000,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/tools.descartes.teastore.webui/product?id=305,1,0,886.535500001628,886.535500001628,886.535500001628,886.535500001628,153207.0,0.02755468574726485,0.0,890,890,890,890,890,890,890,890,890,890,890
GET,/tools.descartes.teastore.webui/product?id=306,6,0,1300.0,1517.4724580040977,1034.8762079956941,2257.0367919979617,153245.0,0.1653281144835891,0.0,1600,1600,1900,1900,2300,2300,2300,2300,2300,2300,2300
GET,/tools.descartes.teastore.webui/product?id=308,3,0,818.7160830129869,751.6377079882659,620.8754159742966,818.7160830129869,123986.0,0.08266405724179456,0.0,820,820,820,820,820,820,820,820,820,820,820
GET,/tools.descartes.teastore.webui/product?id=309,2,0,380.0,730.0406875001499,378.6459580005612,1081.4354169997387,123102.0,0.0551093714945297,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=31,2,0,870.0,926.8148335104343,866.8154590122867,986.8142080085818,102852.0,0.0551093714945297,0.0,990,990,990,990,990,990,990,990,990,990,990
GET,/tools.descartes.teastore.webui/product?id=310,2,0,1323.6508329864591,1363.5395414894447,1323.6508329864591,1403.4282499924302,123872.0,0.0551093714945297,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=311,5,0,1400.0,1274.1741999983788,293.0502080125734,2414.860499993665,124025.0,0.13777342873632425,0.0,1400,1900,1900,2400,2400,2400,2400,2400,2400,2400,2400
GET,/tools.descartes.teastore.webui/product?id=312,1,0,1142.1993330004625,1142.1993330004625,1142.1993330004625,1142.1993330004625,122847.0,0.02755468574726485,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=313,1,0,1634.3442079960369,1634.3442079960369,1634.3442079960369,1634.3442079960369,123373.0,0.02755468574726485,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/tools.descartes.teastore.webui/product?id=315,2,0,1400.0,1384.8573954892345,1359.3703749938868,1410.3444159845822,122346.0,0.0551093714945297,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=316,1,0,1293.9479160122573,1293.9479160122573,1293.9479160122573,1293.9479160122573,127123.0,0.02755468574726485,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=317,3,0,1299.9115829879884,1161.3946526679986,920.6306250125635,1299.9115829879884,121678.0,0.08266405724179456,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tools.descartes.teastore.webui/product?id=318,1,0,732.9475000151433,732.9475000151433,732.9475000151433,732.9475000151433,122574.0,0.02755468574726485,0.0,730,730,730,730,730,730,730,730,730,730,730
GET,/tools.descartes.teastore.webui/product?id=319,2,0,860.0,1010.927791488939,858.5514169826638,1163.3041659952141,124029.0,0.0551093714945297,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=32,4,0,1400.0,1434.1233437444316,1220.1394169824198,1660.601832991233,106080.0,0.1102187429890594,0.0,1400,1400,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/tools.descartes.teastore.webui/product?id=321,4,0,1200.0,1161.1027397448197,846.1629590019584,1417.3035419953521,126838.0,0.1102187429890594,0.0,1200,1200,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=322,1,0,1393.8829170074314,1393.8829170074314,1393.8829170074314,1393.8829170074314,124316.0,0.02755468574726485,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=323,1,0,315.6937919848133,315.6937919848133,315.6937919848133,315.6937919848133,122937.0,0.02755468574726485,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/tools.descartes.teastore.webui/product?id=325,1,0,1200.5720409797505,1200.5720409797505,1200.5720409797505,1200.5720409797505,124665.0,0.02755468574726485,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=328,1,0,822.8037079970818,822.8037079970818,822.8037079970818,822.8037079970818,122890.0,0.02755468574726485,0.0,820,820,820,820,820,820,820,820,820,820,820
GET,/tools.descartes.teastore.webui/product?id=329,3,0,950.0,988.0138890099867,898.5557919950224,1120.4424580209889,123522.0,0.08266405724179456,0.0,950,950,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=33,1,0,1069.804667000426,1069.804667000426,1069.804667000426,1069.804667000426,103867.0,0.02755468574726485,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=330,1,0,1423.9222090109251,1423.9222090109251,1423.9222090109251,1423.9222090109251,124899.0,0.02755468574726485,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=331,1,0,398.61920799012296,398.61920799012296,398.61920799012296,398.61920799012296,122636.0,0.02755468574726485,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/tools.descartes.teastore.webui/product?id=333,2,0,1079.291000001831,1068.0416250106646,1056.7922500194982,1079.291000001831,124346.0,0.0551093714945297,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/tools.descartes.teastore.webui/product?id=334,4,0,1100.0,1509.4331247455557,843.9080409880262,2751.1073749919888,121124.0,0.1102187429890594,0.0,1400,1400,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/tools.descartes.teastore.webui/product?id=335,1,0,1357.8547499782871,1357.8547499782871,1357.8547499782871,1357.8547499782871,123141.0,0.02755468574726485,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=336,1,0,1384.5312500197906,1384.5312500197906,1384.5312500197906,1384.5312500197906,124323.0,0.02755468574726485,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tools.descartes.teastore.webui/product?id=337,4,0,910.0,1169.7239797576913,782.9712090024259,1529.0472920169123,124996.0,0.1102187429890594,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/tools.descartes.teastore.webui/product?id=338,1,0,253.04483401123434,253.04483401123434,253.04483401123434,253.04483401123434,123055.0,0.02755468574726485,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/tools.descartes.teastore.webui/product?id=339,1,0,395.7827079866547,395.7827079866547,395.7827079866547,395.7827079866547,120622.0,0.02755468574726485,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/tools.descartes.teastore.webui/product?id=340,1,0,1936.715957999695,1936.715957999695,1936.715957999695,1936.715957999695,121582.0,0.02755468574726485,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/product?id=341,1,0,1217.4535419908352,1217.4535419908352,1217.4535419908352,1217.4535419908352,124518.0,0.02755468574726485,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/tools.descartes.teastore.webui/product?id=342,1,0,946.8682500009891,946.8682500009891,946.8682500009891,946.8682500009891,122422.0,0.02755468574726485,0.0,950,950,950,950,950,950,950,950,950,950,950
GET,/tools.descartes.teastore.webui/product?id=343,1,0,899.3302499875426,899.3302499875426,899.3302499875426,899.3302499875426,122668.0,0.02755468574726485,0.0,900,900,900,900,900,900,900,900,900,900,900
GET,/tools.descartes.teastore.webui/product?id=345,5,0,1200.0,1158.2885668089148,602.0330830069724,1434.0410420263652,123443.0,0.13777342873632425,0.0,1200,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
