Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1709652506,100,,Aggregated,136.500000,0.000000,650,880,1000,1100,1400,1700,2000,2300,3100,3500,3500,3482,0,650.0,757.8362092858,17.031109426170588,3455.959309823811,55479.20878805284
1709652507,100,,Aggregated,135.800000,0.000000,650,880,1000,1100,1400,1700,2000,2200,3100,3500,3500,3645,0,650.0,754.8686354625485,17.031109426170588,3455.959309823811,55403.279561042524
1709652508,100,,Aggregated,136.900000,0.000000,650,880,1000,1100,1400,1700,2000,2200,3100,3500,3500,3769,0,650.0,754.3164485824336,17.031109426170588,3455.959309823811,55371.9148315203
1709652509,100,,Aggregated,135.100000,0.000000,650,880,1000,1100,1400,1600,2000,2200,3100,3500,3500,3920,0,650.0,755.376835685575,17.031109426170588,3455.959309823811,56247.77346938776
1709652510,100,,Aggregated,136.800000,0.000000,650,880,1000,1100,1400,1600,2000,2200,2900,3500,3500,4052,0,650.0,757.2775947825058,17.031109426170588,3455.959309823811,56043.350691016785
1709652511,100,,Aggregated,139.300000,0.000000,650,880,1000,1100,1400,1600,2000,2200,2900,3500,3500,4208,0,650.0,753.006663111799,17.031109426170588,3455.959309823811,55707.246435361216
1709652512,100,,Aggregated,135.800000,0.000000,650,880,1000,1100,1400,1600,2000,2200,2900,3500,3500,4345,0,650.0,754.1318204205685,17.031109426170588,3455.959309823811,55990.93993095512
1709652513,100,,Aggregated,137.200000,0.000000,650,880,1000,1100,1400,1600,2000,2200,3200,3600,3600,4485,0,650.0,756.5632610576624,17.031109426170588,3627.435236237943,55881.08294314381
1709652514,100,,Aggregated,138.100000,0.000000,650,880,1000,1100,1400,1600,2000,2200,3200,3600,3600,4665,0,650.0,753.9232244797945,17.031109426170588,3627.435236237943,55843.85551982851
1709652515,100,,Aggregated,135.500000,0.000000,640,870,1000,1100,1400,1600,2000,2200,3200,3600,3600,4831,0,640.0,749.1797312039245,17.031109426170588,3627.435236237943,55385.31856758435
1709652516,100,,Aggregated,135.300000,0.000000,640,860,1000,1100,1400,1600,2000,2200,3200,3600,3600,4986,0,640.0,745.911675286612,17.031109426170588,3627.435236237943,55443.720818291215
1709652518,100,,Aggregated,137.300000,0.000000,640,860,1000,1100,1400,1600,2000,2200,3100,3600,3600,5130,0,640.0,744.1752041349656,17.031109426170588,3627.435236237943,55609.67719298245
1709652519,100,,Aggregated,137.500000,0.000000,640,860,1000,1100,1400,1600,2000,2200,3100,3600,3600,5278,0,640.0,745.5723928846984,17.031109426170588,3627.435236237943,55712.07938613111
